"user_id";"signup_date";"time";"acquisition_channel";"device_type";"country";"user_segment";"age_group";"rn"
3770;"2025-11-11";"09:41:35";"Social";"Mobile";"Kenya";"Free";"25-34";1
3771;"2025-07-19";"07:33:35";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
3772;"2025-03-20";"07:53:25";"Paid Ads";"Mobile";"Nigeria";"Premium";"35-44";1
3773;"2025-12-15";"01:30:06";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
3774;"2025-09-08";"02:01:13";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
3775;"2025-02-21";"04:05:44";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3776;"2025-12-06";"04:54:36";"Paid Ads";"Mobile";"UK";"Free";"35-44";1
3777;"2025-05-05";"11:20:37";"Social";"Mobile";"Nigeria";"Free";"18-24";1
3778;"2025-05-23";"11:27:39";"Social";"Mobile";"Nigeria";"Premium";"25-34";1
3779;"2025-07-01";"01:14:48";"Referral";"Desktop";"Ghana";"Free";"18-24";1
3780;"2025-08-06";"09:12:12";"Referral";"Mobile";"UK";"Free";"35-44";1
3781;"2025-03-17";"09:55:47";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3782;"2025-04-28";"11:53:27";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
3783;"2025-08-01";"02:46:43";"Referral";"Tablet";"USA";"Free";"25-34";1
3784;"2025-05-05";"08:51:29";"Organic";"Desktop";"Kenya";"Premium";"18-24";1
3785;"2025-10-01";"07:38:33";"Social";"Mobile";"USA";"Free";"18-24";1
3786;"2025-12-30";"03:37:14";"Paid Ads";"Tablet";"Nigeria";"Free";"18-24";1
3787;"2025-11-16";"06:43:04";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3788;"2025-04-18";"09:26:44";"Referral";"Tablet";"Nigeria";"Free";"18-24";1
3789;"2025-02-28";"04:40:35";"Social";"Mobile";"Nigeria";"Free";"18-24";1
3790;"2025-05-14";"04:43:29";"Organic";"Mobile";"USA";"Free";"18-24";1
3791;"2025-08-29";"09:01:20";"Referral";"Desktop";"USA";"Premium";"18-24";1
3792;"2025-06-11";"07:56:10";"Paid Ads";"Mobile";"USA";"Free";"18-24";1
3793;"2025-06-28";"03:00:22";"Organic";"Desktop";"USA";"Free";"25-34";1
3794;"2025-01-25";"05:08:21";"Referral";"Mobile";"UK";"Free";"25-34";1
3795;"2025-11-03";"09:18:54";"Paid Ads";"Desktop";"Ghana";"Free";"45+";1
3796;"2025-04-30";"06:25:18";"Paid Ads";"Mobile";"UK";"Premium";"18-24";1
3797;"2025-05-11";"02:58:25";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
3798;"2025-10-20";"02:33:03";"Paid Ads";"Tablet";"Kenya";"Free";"25-34";1
3799;"2025-03-13";"08:38:34";"Paid Ads";"Desktop";"Ghana";"Free";"25-34";1
3800;"2025-03-05";"03:14:27";"Paid Ads";"Tablet";"USA";"Free";"25-34";1
3801;"2025-05-29";"01:04:23";"Organic";"Desktop";"Ghana";"Free";"18-24";1
3802;"2025-09-30";"10:42:22";"Social";"Desktop";"UK";"Free";"25-34";1
3803;"2025-12-21";"05:06:55";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
3804;"2025-12-21";"04:20:22";"Referral";"Mobile";"UK";"Free";"35-44";1
3805;"2025-05-21";"07:47:32";"Paid Ads";"Mobile";"USA";"Premium";"45+";1
3806;"2025-09-25";"02:01:13";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
3807;"2025-08-24";"04:04:59";"Paid Ads";"Desktop";"USA";"Free";"25-34";1
3808;"2025-11-18";"06:40:55";"Paid Ads";"Mobile";"South Africa";"Free";"25-34";1
3809;"2025-04-27";"02:02:39";"Paid Ads";"Tablet";"Ghana";"Premium";"35-44";1
3810;"2025-12-26";"07:12:13";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
3811;"2025-07-31";"04:32:56";"Paid Ads";"Desktop";"Kenya";"Free";"18-24";1
3812;"2025-04-25";"12:24:04";"Organic";"Mobile";"Kenya";"Free";"25-34";1
3813;"2025-08-24";"08:35:05";"Paid Ads";"Mobile";"South Africa";"Free";"25-34";1
3814;"2025-05-29";"01:13:56";"Organic";"Tablet";"Nigeria";"Free";"25-34";1
3815;"2025-11-21";"02:40:17";"Organic";"Mobile";"South Africa";"Free";"35-44";1
3816;"2025-04-08";"05:54:12";"Social";"Mobile";"Nigeria";"Free";"25-34";1
3817;"2025-10-13";"04:37:22";"Paid Ads";"Mobile";"USA";"Free";"45+";1
3818;"2025-11-15";"10:20:06";"Paid Ads";"Mobile";"Nigeria";"Premium";"35-44";1
3819;"2025-05-19";"10:47:53";"Paid Ads";"Mobile";"Kenya";"Free";"18-24";1
3820;"2025-03-07";"11:10:28";"Social";"Desktop";"USA";"Free";"18-24";1
3821;"2025-05-21";"04:37:43";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
3822;"2025-04-26";"02:33:20";"Referral";"Mobile";"UK";"Premium";"35-44";1
3823;"2025-05-29";"09:09:38";"Organic";"Mobile";"South Africa";"Free";"18-24";1
3824;"2025-07-19";"09:35:46";"Social";"Desktop";"Nigeria";"Free";"25-34";1
3825;"2025-11-06";"07:45:28";"Referral";"Desktop";"Kenya";"Free";"25-34";1
3826;"2025-03-27";"04:12:04";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
3827;"2025-12-13";"05:17:51";"Organic";"Mobile";"UK";"Free";"18-24";1
3828;"2025-11-16";"01:46:51";"Organic";"Mobile";"Kenya";"Premium";"18-24";1
3829;"2025-10-14";"03:37:28";"Organic";"Desktop";"Ghana";"Free";"18-24";1
3830;"2025-06-15";"10:23:56";"Organic";"Desktop";"Kenya";"Free";"25-34";1
3831;"2025-08-23";"04:07:04";"Referral";"Tablet";"South Africa";"Free";"18-24";1
3832;"2025-11-15";"03:37:04";"Organic";"Mobile";"South Africa";"Premium";"35-44";1
3833;"2025-05-20";"03:39:29";"Organic";"Mobile";"UK";"Premium";"25-34";1
3834;"2025-04-03";"12:54:12";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
3835;"2025-11-23";"10:38:59";"Organic";"Mobile";"Kenya";"Free";"45+";1
3836;"2025-07-15";"05:37:02";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
3837;"2025-02-18";"01:16:25";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
3838;"2025-05-25";"07:06:32";"Paid Ads";"Desktop";"Ghana";"Free";"35-44";1
3839;"2025-08-12";"07:31:18";"Organic";"Mobile";"Nigeria";"Premium";"18-24";1
3840;"2025-07-22";"03:39:01";"Paid Ads";"Desktop";"Nigeria";"Free";"18-24";1
3841;"2025-11-21";"08:54:14";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
3842;"2025-10-28";"09:36:32";"Organic";"Tablet";"South Africa";"Premium";"18-24";1
3843;"2025-07-16";"01:41:43";"Paid Ads";"Tablet";"Nigeria";"Free";"25-34";1
3844;"2025-09-26";"03:08:44";"Referral";"Tablet";"Nigeria";"Free";"25-34";1
3845;"2025-12-02";"02:30:20";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
3846;"2025-08-02";"12:18:41";"Referral";"Desktop";"South Africa";"Free";"18-24";1
3847;"2025-03-10";"09:55:39";"Organic";"Mobile";"Ghana";"Premium";"25-34";1
3848;"2025-07-22";"12:54:17";"Social";"Mobile";"Ghana";"Premium";"18-24";1
3849;"2025-06-23";"03:44:42";"Referral";"Desktop";"Nigeria";"Free";"18-24";1
3850;"2025-09-14";"10:05:28";"Social";"Desktop";"Ghana";"Premium";"25-34";1
3851;"2025-12-05";"02:38:30";"Organic";"Tablet";"Kenya";"Free";"25-34";1
3852;"2025-08-23";"03:21:57";"Social";"Mobile";"South Africa";"Free";"25-34";1
3853;"2025-08-04";"02:44:00";"Referral";"Mobile";"UK";"Free";"18-24";1
3854;"2025-11-08";"11:44:16";"Referral";"Desktop";"Kenya";"Free";"45+";1
3855;"2025-06-25";"05:40:49";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
3856;"2025-06-28";"11:22:45";"Referral";"Mobile";"USA";"Free";"35-44";1
3857;"2025-09-15";"06:46:29";"Social";"Mobile";"Nigeria";"Free";"18-24";1
3858;"2025-07-06";"12:26:09";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3859;"2025-01-16";"11:18:24";"Paid Ads";"Mobile";"UK";"Premium";"25-34";1
3860;"2025-02-12";"07:40:57";"Social";"Mobile";"Ghana";"Premium";"25-34";1
3861;"2025-03-27";"02:32:52";"Paid Ads";"Mobile";"UK";"Premium";"18-24";1
3862;"2025-01-17";"03:13:08";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
3863;"2025-01-20";"04:05:21";"Paid Ads";"Mobile";"Kenya";"Free";"35-44";1
3864;"2025-07-01";"05:37:25";"Social";"Mobile";"Nigeria";"Free";"35-44";1
3865;"2025-06-11";"11:09:35";"Organic";"Desktop";"South Africa";"Free";"18-24";1
3866;"2025-09-14";"03:42:48";"Paid Ads";"Tablet";"Nigeria";"Free";"25-34";1
3867;"2025-04-09";"01:18:57";"Paid Ads";"Tablet";"Ghana";"Free";"18-24";1
3868;"2025-09-07";"12:30:01";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
3869;"2025-09-03";"12:13:21";"Paid Ads";"Tablet";"Nigeria";"Premium";"18-24";1
3870;"2025-10-05";"08:07:43";"Social";"Mobile";"Kenya";"Free";"18-24";1
3871;"2025-02-10";"04:17:51";"Social";"Desktop";"USA";"Free";"35-44";1
3872;"2025-12-16";"07:46:58";"Organic";"Desktop";"USA";"Free";"25-34";1
3873;"2025-07-05";"01:31:40";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
3874;"2025-12-19";"06:06:30";"Organic";"Mobile";"Kenya";"Free";"35-44";1
3875;"2025-11-13";"02:57:25";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
3876;"2025-03-17";"07:28:11";"Paid Ads";"Desktop";"Nigeria";"Premium";"25-34";1
3877;"2025-12-10";"08:23:10";"Social";"Mobile";"Ghana";"Free";"45+";1
3878;"2025-08-22";"03:33:59";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
3879;"2025-08-05";"07:17:57";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
3880;"2025-03-27";"07:24:43";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
3881;"2025-08-08";"06:22:50";"Paid Ads";"Tablet";"South Africa";"Free";"18-24";1
3882;"2025-10-31";"11:19:37";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
3883;"2025-03-16";"12:45:22";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
3884;"2025-10-09";"02:33:35";"Referral";"Mobile";"Kenya";"Free";"35-44";1
3885;"2025-02-09";"10:23:46";"Social";"Mobile";"Kenya";"Free";"35-44";1
3886;"2025-07-09";"10:52:46";"Paid Ads";"Mobile";"South Africa";"Free";"25-34";1
3887;"2025-09-09";"10:52:32";"Referral";"Mobile";"UK";"Free";"25-34";1
3888;"2025-10-28";"07:27:59";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
3889;"2025-10-07";"09:16:15";"Referral";"Desktop";"UK";"Free";"25-34";1
3890;"2025-10-02";"04:22:30";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
3891;"2025-03-09";"11:26:12";"Organic";"Mobile";"Kenya";"Free";"25-34";1
3892;"2025-02-02";"12:08:51";"Social";"Mobile";"South Africa";"Free";"35-44";1
3893;"2025-10-15";"02:05:13";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
3894;"2025-04-14";"09:32:46";"Referral";"Desktop";"South Africa";"Free";"25-34";1
3895;"2025-01-31";"10:45:23";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
3896;"2025-02-12";"02:51:25";"Organic";"Mobile";"South Africa";"Free";"18-24";1
3897;"2025-07-24";"04:39:15";"Organic";"Mobile";"Kenya";"Free";"35-44";1
3898;"2025-06-07";"10:53:09";"Paid Ads";"Tablet";"South Africa";"Free";"25-34";1
3899;"2025-04-26";"08:40:46";"Paid Ads";"Tablet";"Nigeria";"Free";"25-34";1
3900;"2025-03-29";"07:19:19";"Organic";"Desktop";"South Africa";"Free";"25-34";1
3901;"2025-04-03";"07:48:55";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
3902;"2025-05-21";"04:24:52";"Paid Ads";"Mobile";"UK";"Free";"25-34";1
3903;"2025-06-17";"11:44:14";"Referral";"Desktop";"South Africa";"Premium";"25-34";1
3904;"2025-08-16";"06:22:13";"Paid Ads";"Tablet";"Nigeria";"Free";"45+";1
3905;"2025-09-24";"10:25:55";"Social";"Tablet";"USA";"Free";"25-34";1
3906;"2025-06-18";"01:32:11";"Paid Ads";"Desktop";"Ghana";"Free";"35-44";1
3907;"2025-01-10";"01:49:01";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3908;"2025-08-08";"06:42:34";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
3909;"2025-07-03";"09:19:56";"Organic";"Desktop";"Ghana";"Free";"35-44";1
3910;"2025-10-22";"02:59:52";"Organic";"Desktop";"Kenya";"Free";"18-24";1
3911;"2025-01-10";"03:29:43";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
3912;"2025-01-31";"01:18:49";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
3913;"2025-06-02";"06:20:11";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
3914;"2025-11-14";"12:33:29";"Referral";"Mobile";"USA";"Free";"25-34";1
3915;"2025-06-13";"04:59:28";"Organic";"Mobile";"USA";"Free";"35-44";1
3916;"2025-05-07";"09:58:22";"Organic";"Desktop";"Nigeria";"Free";"45+";1
3917;"2025-08-10";"07:07:45";"Organic";"Mobile";"UK";"Free";"35-44";1
3918;"2025-05-15";"10:42:32";"Referral";"Mobile";"Nigeria";"Free";"25-34";1
3919;"2025-01-20";"11:29:59";"Organic";"Mobile";"UK";"Free";"25-34";1
3920;"2025-05-29";"07:50:21";"Paid Ads";"Mobile";"USA";"Premium";"35-44";1
3921;"2025-05-28";"03:35:35";"Paid Ads";"Tablet";"Nigeria";"Premium";"18-24";1
3922;"2025-02-28";"04:51:55";"Paid Ads";"Mobile";"Nigeria";"Premium";"18-24";1
3923;"2025-06-01";"03:19:05";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
3924;"2025-07-10";"02:53:39";"Referral";"Tablet";"Nigeria";"Premium";"25-34";1
3925;"2025-03-15";"12:48:34";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
3926;"2025-07-14";"10:14:29";"Organic";"Mobile";"UK";"Free";"25-34";1
3927;"2025-08-24";"09:12:06";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
3928;"2025-01-27";"08:26:27";"Organic";"Desktop";"South Africa";"Free";"35-44";1
3929;"2025-11-14";"08:47:18";"Organic";"Desktop";"UK";"Free";"25-34";1
3930;"2025-03-31";"12:20:40";"Organic";"Mobile";"South Africa";"Free";"25-34";1
3931;"2025-02-12";"08:41:30";"Paid Ads";"Tablet";"Kenya";"Free";"18-24";1
3932;"2025-09-27";"10:19:29";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3933;"2025-04-19";"02:06:10";"Organic";"Mobile";"South Africa";"Premium";"25-34";1
3934;"2025-06-27";"01:44:36";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
3935;"2025-06-25";"10:22:42";"Organic";"Mobile";"UK";"Free";"35-44";1
3936;"2025-01-15";"06:03:54";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
3937;"2025-01-02";"09:17:43";"Paid Ads";"Mobile";"Ghana";"Free";"18-24";1
3938;"2025-12-16";"06:01:47";"Organic";"Mobile";"Ghana";"Premium";"35-44";1
3939;"2025-01-15";"05:20:07";"Organic";"Mobile";"Ghana";"Premium";"25-34";1
3940;"2025-10-20";"04:36:39";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
3941;"2025-11-09";"10:38:51";"Social";"Tablet";"Nigeria";"Free";"18-24";1
3942;"2025-08-07";"11:56:11";"Referral";"Mobile";"USA";"Premium";"18-24";1
3943;"2025-12-28";"10:24:35";"Organic";"Desktop";"Nigeria";"Premium";"25-34";1
3944;"2025-05-30";"08:08:04";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
3945;"2025-03-29";"11:35:48";"Referral";"Desktop";"Ghana";"Free";"25-34";1
3946;"2025-02-21";"03:45:58";"Paid Ads";"Desktop";"UK";"Free";"45+";1
3947;"2025-12-04";"09:20:08";"Referral";"Mobile";"Kenya";"Free";"18-24";1
3948;"2025-09-23";"05:23:58";"Paid Ads";"Desktop";"Ghana";"Premium";"18-24";1
3949;"2025-01-27";"06:17:50";"Organic";"Desktop";"South Africa";"Premium";"25-34";1
3950;"2025-02-21";"01:55:59";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
3951;"2025-11-11";"07:28:45";"Paid Ads";"Tablet";"Ghana";"Free";"25-34";1
3952;"2025-03-30";"10:16:07";"Paid Ads";"Desktop";"UK";"Free";"25-34";1
3953;"2025-08-15";"10:53:05";"Paid Ads";"Desktop";"USA";"Free";"18-24";1
3954;"2025-03-26";"05:55:53";"Social";"Tablet";"Nigeria";"Free";"35-44";1
3955;"2025-04-24";"08:36:11";"Social";"Mobile";"Ghana";"Free";"35-44";1
3956;"2025-01-30";"03:51:47";"Referral";"Mobile";"Kenya";"Free";"18-24";1
3957;"2025-05-06";"05:26:29";"Referral";"Mobile";"Nigeria";"Premium";"18-24";1
3958;"2025-07-28";"05:25:31";"Social";"Mobile";"Ghana";"Premium";"25-34";1
3959;"2025-09-04";"12:27:45";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
3960;"2025-07-31";"08:22:30";"Organic";"Desktop";"Kenya";"Free";"25-34";1
3961;"2025-07-23";"05:15:59";"Paid Ads";"Desktop";"Nigeria";"Free";"35-44";1
3962;"2025-07-10";"05:02:58";"Referral";"Tablet";"Kenya";"Free";"18-24";1
3963;"2025-05-07";"04:58:20";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
3964;"2025-11-23";"03:59:22";"Referral";"Desktop";"Kenya";"Free";"25-34";1
3965;"2025-06-22";"08:16:49";"Organic";"Mobile";"South Africa";"Premium";"18-24";1
3966;"2025-08-27";"04:43:22";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
3967;"2025-12-12";"10:22:31";"Referral";"Mobile";"Ghana";"Free";"25-34";1
3968;"2025-12-17";"12:17:41";"Organic";"Desktop";"USA";"Free";"18-24";1
3969;"2025-05-01";"07:13:36";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
3970;"2025-05-08";"08:49:31";"Organic";"Desktop";"South Africa";"Free";"25-34";1
3971;"2025-11-30";"05:11:28";"Organic";"Mobile";"Ghana";"Free";"25-34";1
3972;"2025-04-17";"01:29:26";"Referral";"Mobile";"South Africa";"Free";"25-34";1
3973;"2025-08-14";"01:15:43";"Organic";"Mobile";"Kenya";"Premium";"18-24";1
3974;"2025-03-08";"03:43:03";"Paid Ads";"Mobile";"Ghana";"Free";"45+";1
3975;"2025-06-17";"06:15:00";"Organic";"Tablet";"Nigeria";"Free";"25-34";1
3976;"2025-10-29";"09:03:27";"Referral";"Mobile";"Kenya";"Free";"25-34";1
3977;"2025-10-19";"01:20:59";"Organic";"Tablet";"South Africa";"Free";"25-34";1
3978;"2025-04-01";"05:33:35";"Paid Ads";"Tablet";"Nigeria";"Free";"25-34";1
3979;"2025-02-07";"06:38:34";"Referral";"Tablet";"South Africa";"Free";"45+";1
3980;"2025-02-02";"09:47:16";"Organic";"Mobile";"Ghana";"Free";"18-24";1
3981;"2025-05-21";"08:27:47";"Referral";"Tablet";"UK";"Free";"35-44";1
3982;"2025-03-27";"09:58:53";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3983;"2025-10-22";"10:26:13";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
3984;"2025-05-12";"10:38:37";"Organic";"Mobile";"Ghana";"Premium";"35-44";1
3985;"2025-09-23";"09:46:29";"Social";"Tablet";"Kenya";"Premium";"25-34";1
3986;"2025-09-22";"12:47:14";"Referral";"Mobile";"Nigeria";"Free";"45+";1
3987;"2025-01-23";"04:36:24";"Organic";"Mobile";"South Africa";"Free";"45+";1
3988;"2025-01-12";"11:27:07";"Organic";"Mobile";"USA";"Premium";"18-24";1
3989;"2025-09-24";"05:09:30";"Referral";"Mobile";"South Africa";"Premium";"18-24";1
3990;"2025-09-16";"07:55:25";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
3991;"2025-12-23";"06:21:42";"Referral";"Desktop";"Kenya";"Free";"45+";1
3992;"2025-04-11";"03:53:51";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
3993;"2025-07-20";"09:05:04";"Referral";"Tablet";"Nigeria";"Premium";"18-24";1
3994;"2025-03-07";"08:27:42";"Organic";"Desktop";"UK";"Premium";"25-34";1
3995;"2025-02-18";"09:55:56";"Organic";"Tablet";"Kenya";"Free";"18-24";1
3996;"2025-09-18";"07:11:48";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
3997;"2025-11-07";"06:10:28";"Social";"Desktop";"Kenya";"Free";"25-34";1
3998;"2025-11-16";"09:54:37";"Organic";"Mobile";"USA";"Free";"25-34";1
3999;"2025-03-04";"09:36:12";"Paid Ads";"Mobile";"UK";"Free";"45+";1
4000;"2025-05-15";"03:40:17";"Paid Ads";"Desktop";"Kenya";"Free";"25-34";1
4001;"2025-05-04";"01:42:27";"Paid Ads";"Desktop";"USA";"Free";"18-24";1
4002;"2025-01-09";"02:46:51";"Referral";"Desktop";"Nigeria";"Premium";"25-34";1
4003;"2025-11-12";"09:07:49";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
4004;"2025-10-06";"01:33:45";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
4005;"2025-07-10";"02:35:10";"Social";"Desktop";"Nigeria";"Premium";"25-34";1
4006;"2025-10-25";"10:29:10";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
4007;"2025-08-28";"10:11:11";"Referral";"Mobile";"Ghana";"Free";"45+";1
4008;"2025-08-27";"08:40:58";"Paid Ads";"Desktop";"Ghana";"Free";"25-34";1
4009;"2025-12-23";"02:18:44";"Referral";"Tablet";"Ghana";"Premium";"45+";1
4010;"2025-09-09";"10:35:04";"Organic";"Mobile";"Ghana";"Premium";"18-24";1
4011;"2025-12-19";"02:15:30";"Organic";"Mobile";"UK";"Free";"25-34";1
4012;"2025-07-16";"10:59:44";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
4013;"2025-10-22";"02:46:27";"Organic";"Mobile";"Ghana";"Premium";"18-24";1
4014;"2025-01-31";"12:08:56";"Organic";"Desktop";"South Africa";"Free";"25-34";1
4015;"2025-12-05";"12:44:03";"Referral";"Desktop";"USA";"Free";"18-24";1
4016;"2025-11-26";"11:27:21";"Referral";"Desktop";"Nigeria";"Free";"18-24";1
4017;"2025-05-03";"04:59:41";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
4018;"2025-07-20";"04:33:01";"Referral";"Mobile";"Ghana";"Free";"25-34";1
4019;"2025-03-09";"06:28:20";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
4020;"2025-08-23";"12:08:02";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
4021;"2025-02-14";"09:19:23";"Referral";"Desktop";"South Africa";"Premium";"25-34";1
4022;"2025-11-25";"07:28:28";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
4023;"2025-11-23";"06:34:27";"Organic";"Desktop";"USA";"Free";"18-24";1
4024;"2025-07-26";"01:46:13";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
4025;"2025-03-28";"01:28:17";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
4026;"2025-10-03";"06:34:45";"Paid Ads";"Tablet";"Nigeria";"Premium";"25-34";1
4027;"2025-12-20";"07:51:46";"Referral";"Mobile";"Kenya";"Premium";"25-34";1
4028;"2025-03-29";"11:35:23";"Referral";"Desktop";"Nigeria";"Premium";"18-24";1
4029;"2025-02-04";"11:15:55";"Paid Ads";"Mobile";"UK";"Premium";"25-34";1
4030;"2025-03-07";"11:01:12";"Referral";"Mobile";"USA";"Premium";"18-24";1
4031;"2025-01-05";"04:39:38";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
4032;"2025-05-23";"02:19:45";"Organic";"Mobile";"Ghana";"Free";"18-24";1
4033;"2025-07-03";"08:03:58";"Referral";"Desktop";"Nigeria";"Free";"35-44";1
4034;"2025-10-06";"02:02:19";"Organic";"Desktop";"Kenya";"Free";"25-34";1
4035;"2025-02-11";"05:32:27";"Organic";"Mobile";"Nigeria";"Free";"45+";1
4036;"2025-03-19";"02:06:00";"Paid Ads";"Desktop";"Nigeria";"Free";"45+";1
4037;"2025-06-11";"11:33:40";"Paid Ads";"Mobile";"Ghana";"Free";"45+";1
4038;"2025-03-08";"08:19:35";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
4039;"2025-11-04";"03:50:57";"Organic";"Desktop";"USA";"Free";"25-34";1
4040;"2025-02-12";"07:09:09";"Organic";"Mobile";"Ghana";"Free";"25-34";1
4041;"2025-07-01";"04:13:54";"Organic";"Mobile";"UK";"Premium";"25-34";1
4042;"2025-08-28";"04:46:03";"Paid Ads";"Tablet";"USA";"Free";"25-34";1
4043;"2025-12-19";"02:24:27";"Organic";"Mobile";"USA";"Premium";"18-24";1
4044;"2025-10-04";"07:00:45";"Paid Ads";"Desktop";"South Africa";"Premium";"35-44";1
4045;"2025-04-04";"06:47:53";"Referral";"Desktop";"South Africa";"Free";"45+";1
4046;"2025-04-17";"11:57:35";"Social";"Mobile";"Kenya";"Free";"25-34";1
4047;"2025-02-23";"12:20:36";"Organic";"Mobile";"UK";"Free";"25-34";1
4048;"2025-06-27";"09:02:19";"Paid Ads";"Mobile";"South Africa";"Free";"45+";1
4049;"2025-09-10";"03:27:51";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
4050;"2025-03-03";"05:43:53";"Social";"Desktop";"Nigeria";"Free";"45+";1
4051;"2025-09-12";"09:05:01";"Social";"Desktop";"Nigeria";"Free";"35-44";1
4052;"2025-01-17";"06:39:28";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
4053;"2025-01-10";"08:41:56";"Referral";"Desktop";"UK";"Premium";"25-34";1
4054;"2025-10-29";"01:21:38";"Organic";"Tablet";"Nigeria";"Free";"35-44";1
4055;"2025-08-03";"11:01:07";"Organic";"Mobile";"Kenya";"Free";"25-34";1
4056;"2025-11-12";"02:42:41";"Organic";"Desktop";"Kenya";"Free";"18-24";1
4057;"2025-07-28";"08:32:40";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
4058;"2025-09-21";"06:44:02";"Paid Ads";"Mobile";"Kenya";"Free";"18-24";1
4059;"2025-08-09";"11:08:30";"Organic";"Mobile";"South Africa";"Free";"35-44";1
4060;"2025-06-07";"10:21:05";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
4061;"2025-11-27";"12:26:33";"Organic";"Mobile";"South Africa";"Free";"18-24";1
